NumOf_Words,NumOf_Let,Word_Avg_Size,NumOf_Stopwords,NumOf_Number_Char,NumOf_#,NumOf_@,NumOf_Other_Sym,NumOf_Caps_Words
14,57,4.071,2,4,5,0,11,0
14,49,3.5,7,0,1,3,4,0
12,52,4.333,6,2,1,0,4,0
17,70,4.118,9,0,1,1,8,0
19,77,4.053,9,0,1,1,2,0
7,22,3.143,1,0,1,0,16,0
8,32,4.0,1,0,5,1,6,0
13,69,5.308,2,0,6,0,15,0
6,37,6.167,0,0,3,0,7,0
13,91,7.0,3,0,5,0,6,0
21,108,5.143,10,0,1,0,4,0
17,63,3.706,8,1,2,0,9,0
18,65,3.611,6,4,1,4,7,0
7,76,10.857,0,8,2,0,6,0
9,41,4.556,4,0,2,0,6,0
11,57,5.182,3,0,1,2,6,0
5,21,4.2,2,0,0,1,2,0
21,104,4.952,9,0,3,0,8,0
20,66,3.3,7,0,0,4,15,0
23,97,4.217,11,0,10,0,14,0
8,40,5.0,1,7,2,1,5,0
3,15,5.0,0,0,0,0,3,0
15,63,4.2,3,0,0,2,16,0
11,60,5.455,0,0,8,1,13,0
14,59,4.214,4,0,4,0,10,0
14,44,3.143,6,0,0,0,2,0
15,81,5.4,3,0,7,0,12,0
13,54,4.154,6,0,1,1,3,0
13,61,4.692,2,4,4,3,9,0
16,74,4.625,2,5,1,1,22,0
18,67,3.722,8,0,0,0,7,0
20,87,4.35,8,0,4,1,9,0
11,53,4.818,6,0,4,0,12,0
13,83,6.385,2,0,9,0,10,0
15,65,4.333,7,1,2,4,8,0
13,72,5.538,2,0,5,1,7,0
9,38,4.222,3,0,1,0,2,0
14,57,4.071,0,0,12,0,19,0
15,71,4.733,7,0,1,0,7,0
10,62,6.2,4,0,5,0,8,0
9,37,4.111,4,0,0,2,3,0
15,49,3.267,8,0,0,0,5,0
23,94,4.087,11,0,1,1,8,0
9,53,5.889,1,0,2,3,5,0
11,60,5.455,6,0,1,0,6,0
11,59,5.364,2,0,1,1,4,0
13,73,5.615,5,0,1,0,17,0
16,53,3.312,5,0,2,1,20,0
12,48,4.0,4,0,2,1,8,0
8,44,5.5,0,0,2,3,5,0
12,67,5.583,4,0,6,0,11,0
3,11,3.667,0,3,0,0,0,0
25,86,3.44,11,0,1,1,10,0
13,46,3.538,6,0,0,1,3,0
10,70,7.0,0,0,5,0,16,0
13,47,3.615,1,5,5,0,10,0
17,79,4.647,1,0,17,0,17,0
23,95,4.13,10,2,0,1,5,0
16,66,4.125,2,0,7,0,31,0
11,37,3.364,4,0,0,3,4,0
16,66,4.125,6,0,5,1,11,0
13,88,6.769,1,0,8,2,11,0
7,32,4.571,2,3,0,0,5,0
22,82,3.727,10,0,1,2,9,0
9,32,3.556,1,0,2,1,8,0
25,98,3.92,9,0,0,1,20,0
10,33,3.3,2,0,0,0,1,0
10,70,7.0,0,0,9,0,13,0
15,52,3.467,6,0,0,1,5,0
17,77,4.529,7,0,1,1,2,0
16,66,4.125,7,0,0,3,5,0
18,65,3.611,5,0,0,0,14,0
8,58,7.25,1,0,4,0,7,0
12,49,4.083,1,0,1,8,14,0
10,44,4.4,3,4,1,0,3,0
9,41,4.556,2,0,4,1,5,0
24,81,3.375,5,10,5,1,23,0
24,96,4.0,11,0,3,0,6,0
7,38,5.429,4,0,0,0,2,0
10,73,7.3,1,0,7,0,11,0
15,57,3.8,6,0,0,6,9,0
14,59,4.214,4,4,6,0,12,0
15,65,4.333,0,0,12,0,27,0
13,38,2.923,5,3,0,1,3,0
12,67,5.583,1,0,9,0,17,0
6,33,5.5,2,0,3,0,5,0
26,100,3.846,11,0,1,1,8,0
16,78,4.875,4,0,1,0,4,0
16,64,4.0,10,0,3,0,9,0
9,42,4.667,2,1,0,2,2,0
17,86,5.059,5,0,2,0,7,0
20,75,3.75,12,1,1,0,3,0
10,45,4.5,4,0,4,0,7,0
7,74,10.571,1,0,6,0,11,0
21,92,4.381,10,0,0,1,4,0
26,105,4.038,10,0,1,0,17,0
15,90,6.0,3,0,6,0,12,0
10,63,6.3,1,0,6,0,10,0
15,58,3.867,7,0,0,1,5,0
14,83,5.929,1,0,8,1,10,0
8,30,3.75,1,0,0,1,7,0
21,82,3.905,8,0,7,1,8,0
13,62,4.769,1,3,7,1,12,0
9,20,2.222,1,0,0,2,18,0
17,77,4.529,7,3,2,0,6,0
9,37,4.111,3,2,0,1,2,0
17,89,5.235,6,0,1,0,7,0
12,76,6.333,2,0,7,2,10,0
8,43,5.375,2,4,1,0,4,0
24,96,4.0,8,0,0,2,9,0
17,84,4.941,6,0,4,1,6,0
13,59,4.538,4,0,1,5,8,0
12,75,6.25,1,0,3,0,5,0
18,83,4.611,7,1,3,0,6,0
14,67,4.786,1,0,5,0,11,0
18,60,3.333,11,0,2,0,3,0
37,72,1.946,1,0,3,0,93,0
16,70,4.375,4,0,8,0,23,0
9,46,5.111,3,0,1,0,5,0
12,61,5.083,3,0,1,0,3,0
4,15,3.75,0,0,0,0,5,0
9,51,5.667,4,0,2,1,4,0
12,55,4.583,3,2,0,1,2,0
13,69,5.308,1,0,1,0,1,0
23,79,3.435,4,0,1,1,32,0
11,63,5.727,0,0,3,0,5,0
10,48,4.8,5,0,2,0,3,0
18,79,4.389,3,11,3,0,6,0
23,103,4.478,9,0,0,1,7,0
14,35,2.5,6,0,0,0,19,0
19,83,4.368,9,0,0,0,4,0
11,62,5.636,0,5,4,0,8,0
10,62,6.2,0,2,7,0,8,0
13,62,4.769,2,0,8,0,13,0
5,17,3.4,1,0,0,2,5,0
20,91,4.55,4,3,1,3,11,0
16,63,3.938,2,5,5,0,10,0
12,86,7.167,2,0,7,0,11,0
14,78,5.571,4,0,2,0,9,0
3,23,7.667,0,0,1,0,2,0
11,64,5.818,2,0,2,0,9,0
9,40,4.444,0,5,1,1,8,0
17,86,5.059,9,0,0,0,4,0
19,60,3.158,9,0,0,1,6,0
14,63,4.5,8,0,1,0,2,0
11,44,4.0,7,0,0,0,4,0
10,64,6.4,2,0,8,0,11,0
22,51,2.318,3,0,3,0,62,0
6,32,5.333,4,0,1,0,4,0
10,49,4.9,5,0,2,0,3,0
14,54,3.857,3,0,8,1,14,0
11,69,6.273,0,0,9,1,16,0
16,88,5.5,6,0,1,0,3,0
8,42,5.25,1,0,7,0,7,0
17,53,3.118,4,2,0,1,14,0
14,70,5.0,2,0,7,0,9,0
16,61,3.812,6,2,1,1,21,0
14,56,4.0,2,0,6,1,13,0
12,55,4.583,4,0,0,1,1,0
7,32,4.571,3,0,0,0,5,0
16,86,5.375,4,0,3,0,8,0
26,103,3.962,11,3,0,1,3,0
16,65,4.062,5,0,5,0,22,0
20,87,4.35,10,0,2,0,7,0
21,98,4.667,7,0,1,1,6,0
19,84,4.421,9,0,1,0,4,0
16,67,4.188,5,0,2,1,7,0
10,35,3.5,2,1,1,0,7,0
15,66,4.4,1,0,9,0,22,0
13,84,6.462,4,0,4,1,6,0
10,59,5.9,3,0,3,0,5,0
15,67,4.467,3,0,0,0,3,0
13,69,5.308,1,0,3,0,5,0
12,65,5.417,1,0,8,0,12,0
7,35,5.0,3,0,2,0,3,0
16,70,4.375,6,0,2,1,3,0
24,92,3.833,12,0,0,1,8,0
23,53,2.304,1,0,0,5,58,0
13,87,6.692,2,0,7,1,10,0
11,57,5.182,1,0,8,0,10,0
14,57,4.071,0,0,1,1,10,0
7,40,5.714,3,0,2,0,3,0
11,66,6.0,0,0,6,1,10,0
19,42,2.211,5,0,1,0,36,0
13,65,5.0,1,0,1,2,8,0
12,64,5.333,4,0,2,0,5,0
13,73,5.615,3,0,3,1,9,0
13,67,5.154,3,0,3,0,7,0
18,80,4.444,6,0,2,1,7,0
13,43,3.308,6,0,0,1,9,0
17,70,4.118,8,0,0,1,8,0
12,57,4.75,3,0,0,0,6,0
17,93,5.471,4,2,4,0,10,0
15,63,4.2,5,2,2,1,4,0
10,48,4.8,3,0,1,0,5,0
16,56,3.5,1,6,1,0,13,0
5,20,4.0,2,0,0,0,0,0
14,69,4.929,3,0,7,0,16,0
5,26,5.2,0,0,0,0,0,0
5,19,3.8,1,0,0,0,6,0
7,16,2.286,0,3,2,0,14,0
8,39,4.875,2,0,1,0,6,0
12,65,5.417,0,0,7,0,23,0
8,45,5.625,2,0,1,0,1,0
4,20,5.0,1,0,0,0,0,0
17,86,5.059,2,0,8,1,18,0
14,52,3.714,3,0,4,7,12,0
17,82,4.824,8,0,1,0,7,0
10,46,4.6,5,0,2,0,3,0
19,68,3.579,8,0,0,0,14,0
9,28,3.111,2,0,1,1,3,0
4,23,5.75,0,0,2,1,3,0
22,67,3.045,5,0,4,1,48,0
10,49,4.9,4,0,2,0,7,0
17,58,3.412,9,0,1,1,6,0
22,109,4.955,9,0,1,0,5,0
19,87,4.579,6,0,0,2,6,0
13,78,6.0,3,0,4,0,5,0
3,24,8.0,0,2,2,0,10,0
11,67,6.091,1,0,8,0,12,0
11,60,5.455,2,0,6,0,15,0
32,109,3.406,2,3,6,0,63,0
13,78,6.0,3,0,1,1,6,0
11,49,4.455,5,3,2,0,5,0
23,106,4.609,8,0,1,0,7,0
17,48,2.824,6,0,2,0,19,0
19,94,4.947,6,0,0,0,5,0
10,40,4.0,2,0,1,0,4,0
10,38,3.8,2,2,0,0,0,0
27,105,3.889,8,0,0,0,16,0
24,105,4.375,7,1,0,0,10,0
6,29,4.833,0,0,3,0,6,0
12,50,4.167,3,0,0,2,19,0
6,46,7.667,0,0,3,1,5,0
14,54,3.857,5,0,0,0,5,0
14,54,3.857,2,0,2,0,16,0
11,54,4.909,3,0,1,3,8,0
12,46,3.833,4,1,0,1,9,0
11,68,6.182,3,4,2,0,6,0
14,64,4.571,5,0,2,0,8,0
14,48,3.429,4,0,3,0,24,0
8,33,4.125,0,0,4,0,17,0
14,82,5.857,3,0,6,0,8,0
16,67,4.188,4,0,3,0,14,0
23,63,2.739,1,1,5,0,56,0
13,75,5.769,1,0,10,0,17,0
16,88,5.5,6,0,1,0,3,0
20,93,4.65,9,0,0,1,4,0
5,26,5.2,2,0,2,0,6,0
7,43,6.143,0,2,6,0,26,0
10,62,6.2,4,0,5,0,8,0
9,73,8.111,0,0,6,1,9,0
15,63,4.2,7,0,1,0,5,0
19,88,4.632,9,0,2,0,4,0
9,62,6.889,0,0,8,0,11,0
10,48,4.8,3,2,2,1,3,0
23,109,4.739,2,2,0,0,6,0
16,74,4.625,0,0,14,0,16,0
9,55,6.111,0,12,6,1,10,0
22,81,3.682,4,4,1,1,17,0
10,53,5.3,2,0,1,0,7,0
19,71,3.737,8,2,1,1,17,0
9,45,5.0,0,0,6,0,14,0
13,40,3.077,4,0,0,1,17,0
16,53,3.312,5,0,3,0,25,0
4,16,4.0,2,0,0,0,0,0
22,96,4.364,8,0,0,2,8,0
16,70,4.375,4,0,8,0,23,0
4,27,6.75,0,4,3,0,3,0
25,89,3.56,12,0,0,2,13,0
14,95,6.786,6,0,4,0,5,0
6,34,5.667,2,0,3,0,5,0
9,33,3.667,0,5,2,0,20,0
16,67,4.188,2,0,8,0,29,0
23,81,3.522,10,0,1,1,9,0
15,86,5.733,5,0,3,0,8,0
3,27,9.0,0,0,2,0,3,0
14,92,6.571,4,0,5,0,6,0
8,30,3.75,0,0,5,0,17,0
12,36,3.0,8,0,0,1,2,0
20,89,4.45,5,0,1,1,12,0
20,83,4.15,6,0,3,0,27,0
17,73,4.294,7,0,2,1,8,0
7,32,4.571,2,0,2,0,7,0
7,23,3.286,3,0,0,0,3,0
16,96,6.0,7,4,5,1,11,0
9,40,4.444,3,0,3,0,10,0
21,94,4.476,4,8,4,1,18,0
25,103,4.12,11,1,1,1,6,0
21,85,4.048,5,0,3,0,29,0
13,40,3.077,3,3,4,0,10,0
21,90,4.286,2,3,6,2,12,0
13,82,6.308,2,2,9,0,13,0
11,66,6.0,0,2,9,0,9,0
4,30,7.5,0,0,1,0,3,0
6,38,6.333,1,0,3,0,10,0
10,59,5.9,1,0,4,1,12,0
9,54,6.0,2,0,6,0,8,0
7,22,3.143,3,0,0,1,2,0
10,59,5.9,0,0,7,0,14,0
21,83,3.952,13,0,1,0,3,0
4,18,4.5,2,0,0,0,0,0
14,65,4.643,1,4,4,1,10,0
20,84,4.2,5,3,0,0,7,0
4,15,3.75,2,0,0,0,1,0
19,102,5.368,7,0,1,0,5,0
9,60,6.667,1,0,6,0,7,0
23,83,3.609,8,3,0,0,7,0
11,65,5.909,1,0,7,0,15,0
20,94,4.7,10,0,0,0,7,0
18,80,4.444,7,0,3,0,6,0
19,83,4.368,8,0,0,0,4,0
7,61,8.714,0,0,4,0,6,0
11,45,4.091,2,0,2,0,16,0
11,43,3.909,4,1,0,0,0,0
17,88,5.176,5,1,0,2,4,0
10,74,7.4,0,0,7,0,15,0
14,51,3.643,2,0,3,0,28,0
6,58,9.667,0,6,3,0,6,0
13,51,3.923,3,0,1,0,11,0
13,64,4.923,3,0,2,1,11,0
5,27,5.4,2,0,0,0,1,0
20,83,4.15,13,0,1,0,3,0
26,71,2.731,5,0,5,0,51,0
13,46,3.538,6,0,1,2,5,0
19,83,4.368,0,2,9,0,15,0
9,37,4.111,1,0,2,1,19,0
10,43,4.3,2,0,1,1,8,0
14,66,4.714,5,2,0,1,3,0
17,82,4.824,7,0,5,0,8,0
10,46,4.6,4,0,2,0,3,0
10,52,5.2,3,0,1,1,8,0
12,51,4.25,6,0,4,0,9,0
24,79,3.292,7,0,0,2,28,0
12,54,4.5,1,0,5,0,8,0
6,43,7.167,1,4,1,0,4,0
18,77,4.278,7,0,1,1,6,0
5,21,4.2,0,0,0,0,2,0
9,47,5.222,3,0,2,0,10,0
22,87,3.955,9,1,4,0,10,0
6,51,8.5,0,0,4,0,4,0
14,73,5.214,4,0,0,1,5,0
12,68,5.667,3,0,3,1,9,0
7,59,8.429,0,0,5,1,6,0
20,67,3.35,5,0,1,2,24,0
8,31,3.875,2,4,0,1,1,0
11,45,4.091,4,0,2,0,13,0
12,73,6.083,1,0,7,0,12,0
12,54,4.5,4,0,2,1,6,0
22,94,4.273,11,0,1,1,10,0
13,49,3.769,6,0,0,2,5,0
6,51,8.5,1,0,4,0,4,0
14,83,5.929,3,3,11,0,12,0
26,99,3.808,10,3,0,1,8,0
9,49,5.444,2,0,4,1,7,0
9,47,5.222,0,0,2,1,15,0
6,37,6.167,0,0,0,0,0,0
8,28,3.5,5,0,0,0,1,0
18,82,4.556,8,0,0,0,4,0
25,89,3.56,8,7,0,2,8,0
19,91,4.789,8,0,0,0,9,0
26,99,3.808,12,3,1,0,5,0
13,68,5.231,3,0,7,0,15,0
20,83,4.15,11,0,1,0,4,0
17,77,4.529,3,0,9,0,12,0
19,79,4.158,8,2,1,1,6,0
17,78,4.588,3,0,1,1,21,0
10,42,4.2,0,0,0,8,8,0
9,40,4.444,3,0,3,0,3,0
16,72,4.5,4,0,4,0,26,0
16,69,4.312,6,0,1,1,2,0
20,96,4.8,9,0,1,1,2,0
13,70,5.385,3,0,2,1,4,0
3,14,4.667,1,0,0,0,1,0
7,21,3.0,2,0,0,1,6,0
18,69,3.833,6,0,2,0,5,0
13,63,4.846,0,11,4,0,14,0
20,91,4.55,6,0,2,1,10,0
8,33,4.125,2,0,0,0,1,0
11,50,4.545,0,1,8,0,20,0
19,94,4.947,0,5,7,1,12,0
8,39,4.875,0,4,4,0,6,0
21,89,4.238,7,0,1,0,15,0
19,42,2.211,5,0,1,0,36,0
15,83,5.533,1,1,6,0,8,0
22,92,4.182,10,0,0,1,8,0
19,85,4.474,8,0,1,0,3,0
14,61,4.357,0,0,7,1,28,0
4,26,6.5,0,0,0,0,1,0
18,71,3.944,7,0,4,1,5,0
10,36,3.6,6,0,1,1,5,0
13,57,4.385,3,0,3,2,9,0
13,64,4.923,5,0,4,0,9,0
10,36,3.6,5,0,0,0,6,0
13,64,4.923,6,0,2,0,4,0
19,94,4.947,0,5,7,1,12,0
15,60,4.0,2,0,9,1,14,0
16,63,3.938,8,0,4,0,10,0
5,19,3.8,1,0,0,0,4,0
9,46,5.111,3,0,2,0,3,0
10,41,4.1,2,0,0,0,5,0
13,40,3.077,4,4,4,0,9,0
13,40,3.077,2,5,4,0,9,0
16,72,4.5,6,0,1,0,3,0
10,64,6.4,3,0,1,0,3,0
13,74,5.692,1,0,8,1,12,0
16,69,4.312,4,0,3,1,11,0
14,54,3.857,4,0,1,0,3,0
19,42,2.211,5,0,1,0,36,0
11,56,5.091,4,0,0,0,2,0
11,53,4.818,4,0,0,1,1,0
16,83,5.188,6,11,6,0,8,0
20,87,4.35,12,1,1,0,5,0
11,42,3.818,6,1,0,0,1,0
5,11,2.2,3,0,0,0,12,0
10,49,4.9,2,0,4,1,6,0
6,33,5.5,2,0,0,1,1,0
8,34,4.25,5,0,2,0,4,0
20,94,4.7,6,0,0,1,8,0
26,80,3.077,10,2,1,0,6,0
5,24,4.8,0,0,1,0,10,0
12,73,6.083,0,0,6,0,23,0
13,76,5.846,0,0,5,0,13,0
5,22,4.4,1,0,1,0,2,0
23,89,3.87,11,0,0,2,4,0
13,56,4.308,1,14,6,0,14,0
16,72,4.5,6,4,2,0,6,0
14,84,6.0,2,0,2,0,6,0
18,33,1.833,0,0,0,3,59,0
5,34,6.8,2,0,1,0,3,0
17,66,3.882,5,0,2,1,9,0
15,70,4.667,5,0,5,0,18,0
11,84,7.636,0,0,8,0,17,0
13,57,4.385,5,0,7,0,11,0
6,36,6.0,2,0,3,0,5,0
23,84,3.652,8,0,3,1,12,0
9,41,4.556,3,0,2,0,4,0
20,88,4.4,2,5,5,1,14,0
15,63,4.2,5,0,5,0,6,0
20,82,4.1,10,0,2,0,10,0
15,76,5.067,0,7,4,1,10,0
4,18,4.5,1,0,2,0,2,0
6,25,4.167,3,0,1,0,2,0
13,55,4.231,3,0,1,2,9,0
5,31,6.2,1,0,1,0,2,0
10,60,6.0,4,0,5,0,8,0
10,45,4.5,4,0,4,0,7,0
11,44,4.0,5,0,0,0,0,0
17,94,5.529,5,1,3,2,7,0
13,72,5.538,5,0,2,0,12,0
15,63,4.2,6,0,4,0,13,0
20,80,4.0,3,5,5,0,15,0
29,69,2.379,0,1,10,0,79,0
10,46,4.6,2,0,4,0,4,0
25,101,4.04,10,3,0,0,12,0
17,76,4.471,6,1,2,0,4,0
16,58,3.625,8,0,0,0,3,0
16,83,5.188,6,0,2,0,15,0
20,84,4.2,13,0,1,0,3,0
10,91,9.1,3,0,5,0,5,0
9,27,3.0,5,0,0,0,9,0
11,40,3.636,3,0,0,1,11,0
4,19,4.75,1,0,0,0,6,0
10,54,5.4,1,0,5,0,7,0
12,47,3.917,3,0,1,1,20,0
13,107,8.231,2,0,4,1,8,0
9,35,3.889,3,0,0,1,3,0
10,93,9.3,3,0,6,0,7,0
14,37,2.643,9,0,2,0,4,0
8,48,6.0,0,0,7,0,7,0
11,35,3.182,0,0,1,0,33,0
16,75,4.688,6,0,2,0,6,0
21,90,4.286,2,1,4,0,30,0
15,61,4.067,7,0,4,0,9,0
4,12,3.0,2,0,0,2,3,0
17,83,4.882,6,4,2,1,6,0
20,68,3.4,12,0,0,0,5,0
11,57,5.182,3,0,3,1,11,0
24,73,3.042,6,0,1,1,26,0
12,55,4.583,5,0,2,0,3,0
16,70,4.375,4,1,0,3,6,0
8,29,3.625,6,0,0,0,2,0
20,81,4.05,10,1,0,2,3,0
9,34,3.778,3,0,0,0,1,0
8,68,8.5,1,0,4,1,7,0
8,62,7.75,0,0,5,0,9,0
17,80,4.706,5,2,2,1,12,0
10,61,6.1,1,0,7,0,12,0
17,83,4.882,9,0,2,0,4,0
20,68,3.4,3,0,0,4,31,0
13,65,5.0,5,0,3,0,5,0
14,73,5.214,4,0,1,0,8,0
17,79,4.647,3,0,3,0,8,0
9,27,3.0,1,0,1,0,18,0
16,53,3.312,6,0,0,3,5,0
18,60,3.333,5,0,1,0,25,0
8,39,4.875,0,0,0,1,2,0
6,19,3.167,3,0,1,0,6,0
21,94,4.476,7,6,0,0,6,0
17,32,1.882,0,0,4,0,53,0
13,66,5.077,3,0,3,1,7,0
22,81,3.682,8,0,1,0,9,0
24,94,3.917,11,0,0,2,3,0
12,51,4.25,3,0,0,1,4,0
11,57,5.182,3,2,5,1,12,0
22,77,3.5,15,0,1,0,5,0
19,89,4.684,5,0,4,3,10,0
7,26,3.714,2,0,2,0,3,0
13,46,3.538,4,0,1,2,7,0
9,59,6.556,2,0,4,0,8,0
15,84,5.6,0,0,9,0,28,0
8,33,4.125,2,2,1,1,5,0
12,39,3.25,1,0,3,0,26,0
10,33,3.3,2,0,0,0,1,0
9,66,7.333,1,0,6,0,8,0
19,84,4.421,1,6,2,1,7,0
17,56,3.294,8,0,0,0,5,0
6,33,5.5,2,0,3,0,5,0
15,91,6.067,2,0,10,1,11,0
17,80,4.706,6,0,4,4,11,0
19,42,2.211,5,0,1,0,36,0
16,75,4.688,3,0,8,0,16,0
21,103,4.905,8,0,3,1,12,0
16,74,4.625,9,0,3,0,4,0
16,86,5.375,3,0,6,0,16,0
5,25,5.0,2,0,0,0,1,0
6,34,5.667,2,0,3,0,5,0
18,74,4.111,6,0,1,1,5,0
8,36,4.5,2,0,0,0,6,0
10,45,4.5,3,0,4,0,13,0
26,107,4.115,14,0,0,0,1,0
19,81,4.263,8,0,1,0,3,0
23,83,3.609,4,2,3,4,16,0
11,57,5.182,1,0,0,0,2,0
16,75,4.688,1,2,3,0,8,0
29,96,3.31,16,4,1,0,8,0
12,71,5.917,2,0,4,0,19,0
17,83,4.882,4,0,7,1,14,0
4,21,5.25,1,0,2,0,3,0
15,76,5.067,4,0,5,0,9,0
8,52,6.5,0,0,2,1,4,0
21,91,4.333,5,1,4,1,10,0
12,58,4.833,2,0,1,1,9,0
14,57,4.071,8,0,1,1,3,0
15,58,3.867,8,0,0,1,2,0
19,104,5.474,9,0,3,0,4,0
10,36,3.6,5,0,0,0,0,0
7,26,3.714,2,1,0,1,2,0
16,87,5.438,6,1,1,0,5,0
3,18,6.0,0,0,1,0,4,0
18,86,4.778,7,0,1,0,3,0
21,101,4.81,3,3,0,1,5,0
8,39,4.875,4,0,3,0,5,0
13,64,4.923,4,1,1,2,7,0
26,107,4.115,14,0,0,0,0,0
6,30,5.0,0,0,0,0,3,0
3,22,7.333,0,0,0,0,0,0
14,73,5.214,5,0,4,2,10,0
17,72,4.235,8,0,0,0,4,0
14,46,3.286,6,0,0,0,2,0
5,22,4.4,2,0,0,0,0,0
18,82,4.556,7,0,1,0,3,0
7,34,4.857,3,0,2,0,3,0
12,52,4.333,4,0,0,0,4,0
16,66,4.125,4,0,2,0,12,0
11,41,3.727,4,0,0,1,5,0
16,67,4.188,6,0,1,2,4,0
19,103,5.421,5,0,2,1,11,0
24,98,4.083,11,0,0,0,7,0
12,54,4.5,5,0,3,3,9,0
8,40,5.0,2,0,3,1,5,0
13,66,5.077,1,2,3,0,22,0
6,34,5.667,2,0,3,0,5,0
24,89,3.708,11,4,1,4,8,0
14,53,3.786,4,0,0,5,5,0
16,79,4.938,4,0,3,0,6,0
13,62,4.769,3,0,7,0,13,0
16,59,3.688,6,0,1,0,5,0
5,31,6.2,0,0,1,2,11,0
17,85,5.0,2,0,1,0,3,0
12,69,5.75,2,0,4,0,5,0
11,58,5.273,4,0,4,0,5,0
19,69,3.632,7,0,5,1,13,0
7,21,3.0,5,0,0,0,0,0
21,106,5.048,5,0,1,1,9,0
4,16,4.0,2,0,0,0,1,0
3,21,7.0,0,0,2,0,2,0
13,63,4.846,1,0,10,0,17,0
12,80,6.667,3,0,7,0,7,0
25,91,3.64,7,0,1,0,22,0
15,67,4.467,3,0,2,0,6,0
15,72,4.8,6,0,4,1,6,0
3,14,4.667,0,0,1,0,2,0
6,38,6.333,2,0,1,1,4,0
19,93,4.895,7,2,0,0,2,0
19,87,4.579,7,3,3,0,6,0
10,60,6.0,4,0,5,0,8,0
13,74,5.692,5,0,5,0,6,0
18,77,4.278,11,0,2,2,4,0
20,66,3.3,2,0,9,0,43,0
17,69,4.059,3,0,0,2,8,0
7,39,5.571,3,0,2,0,3,0
6,25,4.167,3,0,3,0,6,0
13,48,3.692,3,0,0,0,10,0
16,69,4.312,2,4,0,0,3,0
6,25,4.167,4,0,1,0,1,0
15,62,4.133,6,0,3,0,4,0
20,77,3.85,6,0,2,0,18,0
9,70,7.778,2,0,2,0,7,0
10,52,5.2,3,0,1,1,3,0
14,51,3.643,2,0,1,9,14,0
15,84,5.6,2,0,2,0,6,0
9,48,5.333,0,0,3,1,6,0
16,67,4.188,0,0,8,1,31,0
25,96,3.84,8,0,1,3,10,0
5,21,4.2,1,0,2,1,4,0
17,76,4.471,2,4,0,1,5,0
8,42,5.25,5,0,2,0,2,0
16,78,4.875,6,0,2,2,8,0
23,77,3.348,12,0,0,0,3,0
12,53,4.417,2,0,2,0,13,0
17,70,4.118,7,0,1,1,12,0
6,34,5.667,2,0,3,0,5,0
7,21,3.0,4,0,0,0,2,0
7,36,5.143,2,0,1,1,5,0
11,58,5.273,2,0,4,0,5,0
7,51,7.286,1,0,2,1,4,0
12,65,5.417,1,0,5,0,8,0
6,30,5.0,2,0,3,0,5,0
4,11,2.75,2,0,0,0,1,0
8,34,4.25,4,0,1,1,3,0
28,106,3.786,14,2,1,0,6,0
11,64,5.818,0,0,0,0,11,0
15,39,2.6,7,0,0,0,2,0
9,50,5.556,2,0,5,0,9,0
18,90,5.0,8,0,1,1,5,0
20,94,4.7,6,0,0,2,8,0
9,42,4.667,0,0,0,1,12,0
6,36,6.0,3,0,3,0,6,0
22,83,3.773,10,0,0,0,6,0
16,63,3.938,4,0,2,0,3,0
20,72,3.6,7,0,0,1,7,0
15,53,3.533,3,0,3,1,32,0
21,87,4.143,9,0,1,1,6,0
13,65,5.0,7,0,0,2,6,0
22,94,4.273,11,0,0,2,9,0
18,75,4.167,7,0,1,0,3,0
18,76,4.222,11,0,0,2,3,0
28,99,3.536,16,0,2,0,6,0
22,88,4.0,0,2,2,2,14,0
23,99,4.304,10,0,5,0,8,0
5,24,4.8,1,0,0,0,0,0
10,59,5.9,0,12,7,1,11,0
22,92,4.182,11,0,1,1,5,0
18,80,4.444,5,4,1,1,5,0
12,65,5.417,1,0,5,0,13,0
17,76,4.471,6,0,1,0,2,0
7,17,2.429,5,0,0,0,0,0
9,56,6.222,0,0,4,1,16,0
13,59,4.538,3,0,2,0,11,0
12,64,5.333,1,0,8,0,14,0
24,102,4.25,7,0,5,1,9,0
12,88,7.333,3,5,5,1,8,0
22,92,4.182,10,0,0,2,9,0
16,77,4.812,4,0,4,0,5,0
10,44,4.4,4,1,2,1,3,0
11,46,4.182,4,3,2,0,3,0
15,64,4.267,6,1,0,0,6,0
7,17,2.429,0,4,0,0,17,0
8,46,5.75,2,0,1,1,2,0
27,76,2.815,7,0,0,0,30,0
11,85,7.727,1,0,5,0,9,0
18,79,4.389,6,1,4,0,11,0
19,82,4.316,5,3,5,0,10,0
21,87,4.143,12,0,3,0,7,0
8,59,7.375,0,0,6,1,7,0
22,83,3.773,8,0,5,0,16,0
20,78,3.9,9,0,0,4,9,0
21,83,3.952,9,1,1,0,3,0
8,32,4.0,2,0,1,0,4,0
14,55,3.929,5,0,0,5,6,0
13,63,4.846,3,0,0,3,4,0
10,49,4.9,3,0,0,2,5,0
9,72,8.0,0,2,6,0,10,0
12,60,5.0,3,0,6,0,9,0
17,70,4.118,8,0,3,0,8,0
11,50,4.545,2,0,0,1,3,0
9,50,5.556,3,0,2,0,3,0
8,44,5.5,2,0,1,0,15,0
16,97,6.062,2,0,5,1,10,0
21,110,5.238,7,0,3,0,9,0
11,58,5.273,0,0,8,0,19,0
9,60,6.667,3,0,2,1,3,0
28,108,3.857,12,2,0,0,1,0
14,69,4.929,2,0,7,1,9,0
